,TEXT,sentiment
445,"This car was a big disappointment after driving it for a couple of weeks. The engine, build quality, fuel economy, and fun to drive factor were all there. However, the seating position and lack of a dead pedal left me feeling very uncomfortable. The gas pedal is too close to the driver, which resulted in constantly lifting one's foot off the accelerator in order to properly control the throttle. Move the seat back too far and you can't reach the clutch and steering wheel. Also the lack of a dead pedal (or even a flat spot), leaves one's foot on a round bump. This was such a shame because the car really zips around and is fun to drive.The new FIT is out this fall & I advise to wait.",0
446,"Bought this car new. Driven mostly highway miles to/from work. Bluetooth module didn't work when I bought it. Fit & finish items at 5k, same issues now but it's no longer under warranty. Interior rattles out the wazoo. New Engine 24K. Tires 30K. New Transmission 59K. Replaced CV boots 59K. Days in shop since I've owned it, 68. Still making the vibrations in the drivetrain & ""they can't figure it out"". Only 500 miles left on the warranty. Bet they'll figure it out as soon as I have to pay for it. Best mpg 30, worst mpg 22, average mpg 26. Owned Nissans before but NEVER AGAIN!!",0
447,My Silverado 1500 Classic has already had to have the rotors and drums turned! What has happened to Chevy's quality? It took the dealership-2 tries to even figure out what was going on. In town driving only--it has the tow pkg--which I don't use. The mpg is horrible. Have been a Chevy family for a long time but no more.,0
448,"After turning in a 2004 Caddy this car is lots of fun. Very surprised so far. Gas mileage in town is not good! Highway was much better. Only problem, rear of XR should have rear seat armrest and also a AC duct for rear A/C to get to! Minor additions but great value to rear passengers. Sound system is great! Only interior part that looks cheap is the interior door panels, other than that great car for the money. Can't compare that to anything out there.",1
449,"Did my research on Edmunds customer reviews and the Passat had consistent stellar reviews. Considered Honda, Subaru, Volvo but kept going back to the Passat. Wanted something sporty, family friendly, and decent gas mileage and Passat won me over. The Passat is quick and a blast to drive! We have a SUV for family trips and a luxury Japanese sedan but we seem to always take out the VW! A little expensive than other brands but a little negotiating can put you at the same price range for a better car.",1
450,I have wanted a truck for some time and choose this vehicle over the F-150. My experience so far with this vehicle has confirmed I made the right choice. I particularly like the fact that it does ride very smooth. I don't like the fact that the air conditioner automatically switches back to outside air. I haven't figured that out yet.,1
451,"I'll start this by saying I'm an auto dealer and have owned many different trucks. I have an 08 F150 XLT with the FX2 front end. It has the 5.4 V8 which is a great workhorse for longevity and strength. It tows my 10,400 ib. trailer like its not behind me. The only aftermarket performance parts are a Volant cold air intake and Flowmaster exhaust. I get between 16- 17mpg in town and 21 on the highway with cruise. My business partner has an 05 F150 FX4 with 201,000 miles on his 5.4. First engine and transmission. They are definitely built Ford tough. Just run synthetic fluids and keep out of the throttle. By far the strongest, most comfortable, most practical truck out there.",1
452,"I have been driving my Prius for 2 months and it is by far the best car (out of 8 that I have owned) I have owned. I'm averaging 47.5 mpg - 75% highway, 25% city - I was expecting low 40s so I am thrilled. I have been impressed with the pickup and interior room.",1
453,"Wish I had the V6. However, I got a great performing 162hp 4 cyl. w/ excellent MPG and price paid was below invoice. Cost savings offset my preference of V6. I must be a performance oriented driver. 2nd wish: Stiffer suspension. I'm not looking for stiff suspension. I would prefer variable rate resistance that increases when the springs and shocks reach compression. It would improve cornering on rounded on-ramps. Interior noise levels could be quieter. Depending on road surface, noisier than expected on anything but smooth surface roadways. Still, satisfactory. Overall, a GREAT car. The foregoing are acceptible consequences of car's budget orientation. Terrific car!Happy overall.",1
454,"After driving a mini-van for quite awhile, I was so excited about driving a truck again! In shopping around, we narrowed our choices down to the Yukon, Tahoe, and Armada. Fortunely, we fell upon a rebate that we just couldn't resist on the Yukon! I Love it! It has worked out very well for my children as well. There is plenty of elbow room for them. The rear A/C has been a lifesaver in our Texas heat! It runs smoothly, looks great, and gives us a secure feeling that we are well protected. The gas mileage could be better but we knew that when we bought it. The stereo is great and the instrument panel is well designed. OnStar, XM radio, and remote controls are wonderful. I highly recommend it!",1
455,"5,000 miles in approx. 1 month. 6 cylinder, auto, no frills, manual windows, vinyl floors, seats. Roomy, added Work Rack and boxes. Felt engine lacked power, downshifted too often on inclines. Added K&N air filter. Big improvement. Better mileage, too. Good truck. Comfortable.",1
456,"I've always had small American cars. I was tired of throwing money away after 60K. Everyone I know that has a Toyota, loves it. I thought it was about time I owned one. I love my mother's Rav4 but it was too pricy for my budget. My Yaris has every single upgrade except a spoiler & is still a better deal than a basic Corolla.",1
457,Very nice car. I had a E55 prior to this car and it was also very nice. I did like the twin turbo in my e55 but I like the seven speed transmission quite a bit better than my old car. Plenty of power but gas mileage is terrible. All in all a great car.,1
458,"In its price range, the Si stands out. Stock, it's on par with the GTI, Cobalt, supercharged tC, and RSX Type-S. Yet the GTI and supercharged tC are limited as tuner cars and are more expensive for the setup and don't handle as well. The Si even compensates for low toque with its high rev short throw setup. It's interiors and Honda's build quality beat out the Cobalt and RSX (how it beats the ""higher class"" version of the same company is a mystery to me), and the GTI's exterior is a matter of personal taste. Whether its stock or tuned, the Si packs a punch behind the wheel and outdoes its competitors. It even has bonuses like a 300w audio system, moon roof, and a sleek racy design.",1
459,I really enjoys driving it. It feel like a Sport and Work Truck all in one.,1
460,"I recently traded in my 2004 Ford F150 for a 2008 Fusion 4cyl SE. I dont miss the V8 like I though I would, but i love my current fuel economy. The 4cyl engine has a lot of power considering the size. Great overall comfort too. Almost got leather, but didnt really need it. Handles great in traffic and on the curves.",1
461,"I've had the wagon for about six months now and it's a good car. I haven't had any problems to speak of. The seats are firm, but not the most comfortable, I could drag a house down the street with this thing, but won't any races, and my mileage is excellent (avg. 21mpg hwy/cty), all typical of a diesel. That said, everything electric about it is inferior to the domestic wagons. The power lift- gate is slow and doesn't always close, the nav. is a pain to use and slow in responding, the rain sensing wipers typically do what they want, even on a sunny day, and the front parking ""see dead people"" and want to warn me about it. If you're thinking about a 4wd wagon, check out the Flex, cool & cheap.",1
462,"Could not have chosen anything better at this point. Feels safe, drives beautifully, and looks like a Lexus GS. This is a great car!",1
463,"It took a while for us to drive a bunch of the SUVs closely resembling the Highlander. Before test driving several vehicles I had already sold myself on an Acadia. After the test drive the obvious winners were the 2009 Pilot and Toyota Highlander. We had looked at the Highlander a couple of years back but it was smaller and the dash was just plain ugly. The new redesign and the plush drive just did us both in. The Pilot would have offered a little more room but the dash looks like its made out of cheap plastic, and unless you get the all black interior the two tone effect was not very appealing to us. We have a family of 4 so we can leave the third row down and use when needed.",1
464,"I evaluated the Tribute after 400 miles earlier here. I have dutifully, every fill up, recorded fuel consumption for over 5000 miles now. The mileage is incredible and I have only done a few minor things to it --put in a K&N filter (at 4000 mi) and Mobil 1 at 3000 mi. Here are the stats: overall avg. mpg 28.5. High: 33.11 mpg, low 25.5 mpg. On last tank full, averaged 32.6 (90% highway). If I drive between 60 & 65 and get it into 5th at 30 mph, I can get 32+. Between 65 & 70, I can get 30-32 mpg. Driven between 70 & 75, 28-30 mpg is possible. Above 75, it tails off as you would expect. This has got to be the most economical small SUV with a stick shift. Very pleased with it.",1
465,We sold out Mitsubishi Evolution in an effort to decrease our car payment and decrease our gas consumption. The civic seemed like the obvious winner in our minds. We wanted a bigger vehicle (Accord or Acura TL) but their real world gas mileage isn't that great. We settled with the smaller civic and are very happy. The leather is great and I'm sure the heated seats will be nice this winter. We started around 32-33 MPG and the last 2 tanks have been 35+. We drive 85% highway @ 80 MPH. The engine power isn't bad considering we live +7k feet elevation. It should be more than adequate everywhere else in the country. Maybe not as quick as the competitors (mazda3) but a great car!,1
466,"This was the first vehicle I test drove when I started car shopping - after no less than 10 vehicles later I returned to buy this awesome car! A practical indulgence - a hardtop sedan when the weather is bad and a convertible when the sun is out. Mine is all but totally loaded with the exception of a navigation system & ultra-prem leather which seems nearly impossible to find - I couldn't be more thrilled. With 2 hours in daily commute time, the ride is luxurious and fun to the point I don't want to leave the vehicle. All I can say is that if you see one on a Volvo lot snap it up ASAP - you won't regret it! Safety, style and fun all rolled up into one great vehicle.",1
467,"Another great car! The 2008 may be the last in this series, so I had to buy before they change it into a cross-over! I drive a lot of interstate miles, and feel safe with higher assurance of returning if hit. Sort of a small tank. No fear of muddy country roads with the great 4wd. Did have to give up a power plug for the MP3 plug-in (bummer)!The 08 has added XM radio and does offer some good entertainment while on trips. Almost same as 05, slight loss of build quality. Noticeable looseness in rear torque conversion around 35 mph or so, not in 05. Maybe it will go away with time. Still could not get side airbag option, must be a myth, like GPS. Not an economy car. Feels secure on the road.",1
468,"Just had the vehicle over a week, and now I enjoy driving to work, its a wonderful commute car, comfortable, quiet, smooth ride, excellent brakes, enough power to go effortlessly in and out of traffic, the vehicle is responsive and feels tight (well built), it takes road bumps and potholes such that the driver is always in control of the steering, so far I've gotten just under 30mpg using premium gas, about 24 using mid range gas. Was ready to buy RAV4 but after taking test drive and seeing the quality and all the standard equipment there was no question honda is a better deal. Not sure how much better V6 would be, this engine has plenty of power for the average driver...",1
469,"I was only window shopping, but fell in love with this car. I never thought I would own a small car again. It's silver with a sunroof, and as everyone says....it's fun to drive. It has every feature I was looking for. I did not shop around for other small cars. This was the one I HAD to have.",1
470,"This is my 4th Lexus and my first LS and it won't be my last. This is a true work of art and a brilliant machine. The car rockets from zero to 60, opens up and is cruise-like at 70 MPH plus. The ride is so quiet and serene it is easy to forget you are actually in a car even at high speeds. The LS is unbelievably quiet even at all speeds & in the city. Even driving at 50 MPH with the sun roof open is quieter than most vehicle with a closed sunroof. The interior is impeccable and is likely nicer than many living rooms you will encounter. The car surrounds you in luxury at every turn from the plush heated/vented seats and roomy feel to the easy to reach controls and tech features. Overall a gem.",1
471,"I am very particular about cars and this Civic exceeds my expectations. I opted for the EX L with a manual transmission and absolutely love it. Interior is very nice especially compared to the other cars I've owned and the ones I test drove before purchasing this one. Stereo has a nice sound, seats are super comfortable-love the wrap around feature. Easy for me to get in and out of the car. Like the button that remotely pops trunk. Manual transmission is smooth. Steering is nice and easy. Handles corners well. Fold down rear seats are great. For the price, this is an excellent car and value. If you want BMW features then you will have to pay a BMW price.",1
472,"Great car! I am a very frugal (okay, cheap) shopper who goes over everything with a fine tooth comb. This car is great. I owned a Geo Metro for 5 years and considered an Aveo. The Yaris is the best of the three with the most power performance, the most room, and the best at making me smile when I drive. IF I get rid of it before I retire, I'll looking to get another!",1
473,I chose this car because dealers were gouging on the Prius. I have been very pleasantly surprised. My mileage has been 48 highway and 43 city-- better than expected. Road noise and stereo have not been issues and both are superior when compared to my 2005 Escape Hybrid -- and the Civic is a lot more fun to drive. I highly recommend this vehicle.,1
474,"I traded in two vehicles before buying my Speed6, a Dodge Ram 1500 and a Ford Focus ZX4 sedan. This car blows them both out of the water by a mile in terms of quality and character. I cross-shopped a few different cars, mainly the Mazdaspeed 3, Volkswagen GTI Fahrenheit, Volkswagen R32, Subaru Legacy GT. I've driven 1000 miles already in 2 weeks, and I absolutely love this car. I find excuses to run errands, and it makes my daily 90 mile commute something to look forward to. Best vehicle I've ever owned, and this is my 7th car.",1
475,"This is my first ever never used car. The fuel economy is spot on estimate during the summer months. Under estimate in winter (bear in mind fuel mixtures are different in winter). I do mostly 55mph+ driving, with city errands and cruising on the weekends. First and second gear have good power for its size. I'm always tearing up my tires. A lighter flywheel would make the shifting more responsive. After driving a series of beaters that lacked, power, heat, AC, floorboards and door windows that functioned, this little car is like a dream. Super quiet! I often have people ask me if it's on. Spacious. Handles wind shear well... ever driven a tiny Ford Festiva in the wind? HUGE difference!",1
476,"I transitioned from a basic, bare-bones Toyota Echo to the 2008 Honda Fit--what a difference. MPG is less than I was used to, but this is much more of a car and well worth the slight decrease in mileage. This car is fun and solid to drive; pickup is great, especially for a car with such little horsepower, and the car is very comfortable on long road trips. The sport model is worth the higher price, since those little luxuries all factor into the enjoyment of driving this car.",1
477,"This Expy makes our 3rd. A gold XLT witht he 4.6 V-8, an black XLT with the bigger V* and this white 08 XLT. The progression and evolution of these vehicles is remarkable. The 08 is a s good as anything from any other manufacturer, including GMC, Chevy, Toyota, Nissan and Honda...and in fact better than them in many ways. The quality is great, features for the price remarkable, ride and handling not at all what we expected, very smooth, quiet and controlled. The V8, as typical for the Expedition, does not feel as peppy as the sound and horsepower would indicate, but it's a trailer pulling mule! Big and barn like inside, comfortable seats, leg room and head room great. Love it!",1
478,"I've been a fan of the Corvette as long as I remember, but this is my first one. Comparing it to anything else I've ever driven... well, I just can't. It outperforms them all in just about every way. Obviously, it is a sportscar and no one can deny it's performance (even not considering it's price). I shopped several european vehicles and looked at a couple of Asian models. The only thing close of US manufacturer's are the Viper (not civil enough for me) and the Cadillac, which is a heavier underpowered Corvette. Nothing compared. Acceleration is incredible, handling sublime, but what I'm most impressed with is the comfort. I'm 6'3"" and feel comfortable enough to enjoy a 10 hr trip",1
479,"Our family has had this vehicle for two weeks and it is spectacular. My wife is the primary driver and she loves it. I've gotta think that some Americans (Chrysler influence?) were involved in the design parameters because the Germans finally nailed what an SUV should be. This chameleon is amazingly user friendly and provides everything you could want in a large SUV but somehow feels diminutive from behind the wheel. The interior is truly something to behold. Stitched leather, gorgeous wood accents, and appealing angles abound. A++",1
480,"This is my first Honda. I have had the car for 4 weeks and I am very impressed with the quality that Honda delivers at this price point. The car is quick and nimble with the 5-Speed manual transmission. Also lots of fun to drive. I bought this car for the excellent gas millage and I am getting around 33 MPG in combination of highway (with traffic) and around town. This car has lots of room. I am 6' 2"" and there is plenty of headroom and ample legroom. No complaints from the back seat either. The Honda engineers really maximize the interior space for such a small car. The seats fold in many different configuations to accomadate various cargo.",1
481,"Granted, I have owned this car for less than a week, but after a decently long trip for the holidays I feel I can give some helpful insight. For me the performance has been very acceptable. For a 1.5 liter engine it is peppy, quiet and smooth. The layout of the interior is not that quirky, but I do admit I like the sedan's interior better than the hatchback I tested - seems to be higher quality. The sound system is excellent and this is with the standard single CD AM/FM stereo. I got 40 mpg on my trip and think my opinion of this car will only get better with the miles.",1
482,"Got the car last week. I love it, it is so much fun to drive. I also love that you don't see many on the street so you find people looking at your car wondering what it is. It has the perfect balance of a sports car and yet keeps the sophisticated feel of a Volvo. Much better buy than other cars in its class such as the volvo GTI, Civic SI, Mazda Speed 3, or Mini Cooper S. Test drove the rest and thought this one was the best choice.",1
483,"I traded in my 06 Tacoma Prerunner Double Cab Long Bed TRD Sport for an SR5 Crewmax Short bed with 5.7 6 AT. The Crewmax takes regular gas at 87 octane compared to the 92 octane that the Tacoma required. The Tundra accelerates with ease, and the ride is very smooth. I love the rear seat space. It is huge back there, and my family can relax during long drives from Vegas to Orange County. So far, the Tundra is a winner. I just hope that my 5.7 is not one of those with a defective camshaft that grounded about 20 5.7s so far.",1
484,"For all who have the SRT8 or buy something similar, Performance & Styling must be the first thing on your mind. It can't be, or shouldn't be, gas mileage, comfort, or even reliability. Sports cars, or in this case, Muscle Cars, are a breed all to themselves. They can't be huddled with the rest of the pack. They are specialty built and because of that, stand alone. This Charger SRT8 is what Dodge set it out to be. Cool looking, fast, fun and exhilarating to drive?not to mention an attention getter. It hits the mark in those areas 100% The sound of the V8 is balanced and perfect. I can?t say enough good things about it. Buy this car if you?re in the market.",1
485,"Had a Sequoia before the 2007 RX 350 AWD and I loved it. I sometimes miss the capacity of the Sequoia, but the RX 350 is such a great car, I'm over it in no time! This car is so generously appointed and capable, I seriously sometimes forget I have to drive it... it does everything else for me. I got everything on it except the DVD system and I'm still learning cool stuff it does. I test drove many cars before deciding on this one and for the money, there is nothing better out there. Actually, nothing even came close.",1
486,"For just under 40k I got a 4matic with several of the other bells and whistles including Nav, heated seats, metalic paint, HK radio system with Bluetooth etc. etc. It performs exceptionally well. Pick up is great and excellent in the snow. I am in love with this car.",1
487,"I had a Town & Country and traded it in, it did not compare with the Sienna. I can't tell you how happy I am with the Sienna. The Sienna is nothing but class and a good looking car. I wish I had gotten it sooner.",1
488,"I wanted an suv that had plenty of room and was safe for my toddler son. After test driving my Armada I knew it was perfect. It is much more accessible than a Tahoe or Yukon. I read many reviews on here to see what everyone else had to say about the Armada and realized that gas was the biggest concern. Safety was my biggest issue so we went ahead and purchased it and are happy that it gets 17 miles to the gallon in the city. It is as big as a house, we have room for days, and the gas mileage is not much worse than a midsize. I am glad I chose an Armada.",1
489,Love my Honda Civic EX coupe 5 speed. This is the best Civic ever built. It beats all the competition. Honda legendary reliability. Gas mileage. I have been averaging about 35 mi/gal. Awesome. Fantastic styling. Best color is black. I love everything.,1
490,This is my first SUV and I have test driven plenty of them. The design of this vehicle is awesome. Although the mileage is not that great it does very well on the highway. If you haven't purchased one yet get out and get one.,1
491,"Wow am I surprised. The interior of this car is more beautiful than anything I have seen or driven, including the various Acura's, BMW's, and MB's I've had and my friend's Cayenne. The power is smooth and the fit and finish are excellent. The only thing a bimmer or Audi has that this lacks is the suede/leather on the doors..this car has plastic. So what? The saddle leather is unbelievable. The price was amazing, too, with recent incentives (MSRP $46K with option, $33K out the door!)",1
492,"I love my new Focus. The ride is smooth and the leather smells heavenly every morning. After leaving a mid-size SUV I was afraid of missing the power and room but the Focus has ample power and tons of front leg room for me to reach out with my long legs. The trunk is very large and holds more than enough shopping and luggage for most. The back seat is small and would be good for small children. I am usually the only one in the car but the kids fit just fine when we get out together. I am thrilled with the 5 options for music. USB,MPG or I-pod, radio, 6 CD changer, and the best, Sirius. The car looks better tinted and I recommend purchasing aftermarket door edge gaurds. Happy trails!",1
493,I used to buy Nissans and Hondas for all these years. I am very happy with the decision that I made to buy a Cadillac CTS. It is just excellent.,1
494,"I gave up my Pontiac Montana with some hesitation. But the purchase of this car was a wonderful choice. It rides well, it is comfortable and sporty looking. I am a plus size woman and the comfort for me is wonderful. The only thing is I continue to get confused with the window controls not being on the doors. Otherwise a great car for the money.",1
495,Had a Regal before this. I like this car a lot better although the Regal got a little better gas mileage. Other than this no complaints,1
496,"What a great little car, I have driven a hyundai accent hatchback since 2002 and this is soo much nicer, it is more comfortable, the mileage is better, it looks a whole lot cooler, the only thing that this doesn't have is all of the standard features, but overall I have no complaints.",1
497,"I have had this vehicle a few weeks and so far I am very happy with what I got for the money spent. The items that are noted as cons in the Edmunds review do hold true, but are not that big of deal in looking at the vehicle overall. I think the Escape handles well for an SUV and I enjoy driving it. The interior is nice and the cab is fairly quiet except when the engine is excellerating. I have only filled the tank on this vehicle 3 times so far. The first time I got 26mpg and the last two times I got 30mpg. This is a combo of freeway and city driving. I even drove it up the steep hills of San Francisco with three adults in it and still got 30mpg with good power.",1
498,"I was looking for a car and happened to find the si. I have driven the older models and loved them, when I first got in the drivers seat of this car I felt like I was in a Jet ready to take off. I love the feel of the car. It sounds great, has great turning and can get up and go. You get a lot of looks in this car. This car is pretty fast if you need it to. The 8200 redline is a feature I really enjoy. When in 2nd gear and you hit the 6000 rpm the Vtec kicks in, and puts you into your seat. I cant help myself but smile every time. This Si is truly one awesome care and a GREAT purchase. I love the in car features as well. makes driving fun and comfortable.",1
499,"Was considering several cars like Mercedes C350, E350, Lexus GS350, Infiniti G35, BMW 528i sport. After driving all of them, the 535i with sport, premium, navi, xenon blew them all away. Great transmission with 2 sport modes and paddle shifters. Car is glued to the road. Active suspension almost eliminates body roll. IDrive is functional just takes some time to learn all the menus. Picks up speed instantly, no turbo lag. Very fun to drive. My 1st BMW and now I know why its called ultimate driving machine. Other premium brands don't come close in road feeling.",1
500,"I bought my Kia by trading in my Nissan Armada. I was commuting on weekends from my home in Dallas to my parents in Jacksonville, Tx. I went from $65 in gas to $40 and also about 4 more days before I had to fill up. My son has plenty of room in the backseat in his carseat with his books, crayons, and DVDs. The Armada was so high, I always had to open the door for him. Now, he gets on in. I do contract work for a florist and the easels fit nicely. I make arrangements in my home and I have plenty of room to put everything. The engine is very quiet, it handles great in the rain. I love my Sorento!",1
501,"I've driven cross country twice, it's my daily driver, trail rig, and family mover. My Jeep has done everything I've asked of it without a single maintenance issue to date. I've ridden trails from IL, OK, TX, NM, AZ, CO & UT, and the QDII system is hands down the best 4WD system available on the market. Front, rear, center ELSD's provide a sure-footedness I never experienced in my other 4X4's. The luxury is top shelf. Every gizmo I could want, MyGig, HID's, 4 seat warmers, nav system. All work together to provide an incredible driving experience. And it always looks sharp, aggressive, and ready to go.",1
502,"Love the car and the way it handles in city and highway driving. It's fun and economical. The transmission takes a couple of drives to get use to how it shifts and the feel of the pedal, but once you drive it a little, it responds just fine.",1
503,"The 2007 Passat Wagon replaced my V8 Touareg. The wagon offers more space and utility than my Touareg did, while providing a much better driving experience. I'm averaging 29 mpg combined and about 34 mph hwy...roughly double what I got in the Touareg. This also turns heads more than the Touareg did new. Any stigma my wife thought she'd feel with a wagon is absolutely gone. She loves the style and realizes it's a smarter purchase than another SUV would've been. This is an Audi / Mercedes / BMW quality vehicle at a Chevy price.",1
504,"The 08 Grand Cherokee Laredo equipeed with the 26X package has a nice ride and an exceptionally high build quality. No squeeks, no rattles and the fit of parts is virtually perfect. Gas mileage around town has been 15.2 mpg.",1
505,"Fun to drive. Front end not very smooth. It feels like it's missing rubber bushings in the front. I hope it is an actual Mercedes and not just a name change from Dodge Durango to Mercedes GL450. It will be very disappointing if that's the case. Otherwise, it is a good vehicle. Also, it's difficult to lift the middle row to get the 3rd row.",1
506,"I've been researching replacement vehilces for my '01 Ford Escape for ~1- year, on-off. When the Saturn Vue came out a few months back I took a first test-drive in an XE 3.5 AWD. It felt good and was adquately powered, but wanted to test-drive the XR, but didn't get a chance to. Waited until the Red Line's started showing-up and decided this was the one for me. Put down a little more to reduce the monthly- payment. Mine's Polar White, with the Ebony interior. Looks good, feels good to sit-in, and best of all it's a hoot to drive so far. The 6-speed transmission is silky-smooth, with a quiet V6 engine, and just enough rumble coming from the chromed tail-pipe tips, sounds great too.",1
507,"Ok, I just got the little beast yesterday. I had a ball on the test drive and then had even more fun on my 48 mile commute. This transmission is smooth as glass and my roommate loved the exhaust tone when I rolled up to get something from him. I'm considering actually teaching my girlfriend to drive stick with this car. The easy clutch and short throw of the shifter will make her life easier.",1
508,"I am very happy with this Arcadia. It has a great ride, nice looks and is fun to drive. It gets decent gas mileage for its size. The interior seem to be of high quality. I have had it for two weeks and every day I like it more and more .",1
509,"This is the 3rd Hyundai I have owned since 1999. The first 2 were great cars. I got the GLS 4 cylinder with the 5 speed manual trans. Even though this is the cheapest model it still comes with all the safety features as standard. The car drives great, quiet and smooth. Very comfortable and roomy. I am getting 32 MPG with this car, I guess the 5 speed helps here. I averaged 35 MPG with my much smaller Elantra. This is excellent economy for such a large car. Pretty quick for a four cylinder too. I love the stereo, burned a CD with 125 MP3's and the stereo played them perfectly. Just a great value in a mid size car.",1
510,"I just got my new Yaris today and I love it. It is taking me some time to get used to driving a new car, but it handles great. It excels much better than my old car, and very quickly for a 4 cylinder. I got the 4 door sedan. I didn't get any special features, just a radio/cd player, but it is better equipped than my old car. At this pricepoint, the payments are affordable on my part time college student income. I just can't say enough about my car.",1
511,"Love this car, fast learning curve, very easy to park with back up video, plenty of spaces for things, 2 glove compartments, remote compartment, glasses compartment, 4 cup holders, external audio in to radio for cassette tape player or mp3 - love it, love it, love it!",1
512,I just got the car and love driving it. The best smooth drive (Civic & Vesra horrible to me) and nice handling. My only negative is you cannot shoot into traffic with it. Nice standard and satellite radio with MP3 hook up. Bought for my teenager but I enjoy driving it. Great price for the money. I could not beat it. Not sure of the gas mileage yet.. Keep posted.,1
513,"Traded in a 2002 Tundra that I never had a problem with. The 2007 has all the little things that I wished for on my 2002. Ride is great but stiffer than the older one, which I like, but I do have the off road suspension which makes it slightly stiffer. Get all kinds of looks and thumbs up on the road. Interior comfortable and easy to operate controls. It is definitely full size and the 5.7 is sooooo much fun to drive even when you are not towing.",1
514,"I drive 60 miles to work. My chevy truck gets 15 mpg. Gas prices drove me to the small car and Edmunds reviews by others made my choice for the Yaris. First fillup 38.1 mpg, next fillup 37.9 mpg next was 40.7 mpg. I drive 60 miles work 5 lights hwy driving. I am 6ft 3in plenty headroom sedan 4 door. Fun to drive, plenty trunk room automatic shifts great.",1
515,"The car is very fast (6.0 is great), handles great, and is very hard to find. Dealer looked for weeks before we found a GT that would do. It still was not the color we wanted (we got red wanted gray, but car does turn heads) nor did it have the performance package, but it does have the sunroof and leather. Great seats, great steering, really really fast. Dealer only discounted $500 off the sticker, but still good value for so much car.",1
516,"I love this vehicle! Was a bit hesitant as I moved from a Mercedes E500 and thought I'd miss the HP & luxury but the Volvo has far exceeded expectations. I drive through Colorado about 50K/year and with Blizzak tires, the Volvo is extremely dependable & secure. I will drive 600 miles in one day and finish refreshed & happy. Averaging 24 MPG on non-premium gas. Certainly not a race car - but you should know that going in. Two thumbs up. Only complaint, the key stinks.",1
517,"This is the best vehicle I have driven. It is a smooth ride. I have a big family and there is enought room for all my four children. The interior is very stylish, I especially like the white stitching on the black leather interior. It is very comfortable.",1
518,"Before buying my civic (Jun 6,08) I drove the Nissan Sentra, Toyota Corolla. The Corolla was a good and I would have bought one but having two other Hondas (97 Odyssey & 97 Civic, both still going strong) it was hard to leave a good thing. My compromise was I couldn't get stability control but buying it with the Corolla would have meant having other options I didn't want. I went with the LX over the EX because I didn't want the sunroof or 5-spoke alloy wheels (just didn't like the look). However, Honda has a 15', 7-spoke wheel that is nice. I bought them and a trunk liner from College Hills Honda (on-line) for about one-half the cost my local dealer wanted.",1
519,"This is a fun SUV (wagon). It's a real eye catcher, and you'll find yourself just looking at it or in it. It's just different. So far good on gas, better then my old Dodge 2500, at about 8 mpg. Just love this ride.",1
520,Traded in 2007 Mazda for this Hyundai. Best move ever. the Sonata is probably the best vehicle Ive owned yet and I trade every year. Sonata is well made quiet and smoother than the other cars I tested prior to buying. This car will probably end my yearly trades. Its a keeper.,1
521,"Great mileage, easy handling, dash components within easy reach, tire pressure monitors a pain on real cold days - likely with any car with TPM systems. Why they left out an MP3 connector is beyond comprehension - otherwise a perfect car. Good height, visibility, what you want in a larger vehicle but with the great fuel economy .",1
522,"We purchased this car for my wife in May of 2008. A life long Honda/Toyota owner, she pursued test driving those makes. Accords, Civics, Corollas, Nissans, she test drove them all, often several times. She came away unsatisfied with all of them for one reason or another (style, driving experience, interior quality.) Then, on the way to test drive yet another Accord (YAWN) she saw an Aura on the road and that was that. The car's beauty, performance, engineering, and price were absolutely second to none. Perfect car. People offer positive comments about the car often...",1
523,"I purchased the xD in March 2008, and have six months experience driving it. Fuel economy has been a steady 34 mpg, calculated. I have had only one incident where the Vehicle Stabilization Control system automatically worked its magic. It was during a highway run, climbing a hill during a rainstorm when traction was especially bad. The system kicked in at a time when I was unaware that I was losing traction. I maintained control with its aid, slowed down,and carried on with my trip all smoothly, safely done. This VSC is a worthwhile feature. One slight but nagging shortfall in the design of this car is the FEEL of the brakes-- they operate well, but are vague in their feel.",1
524,"If you get a CLK550 Cabriolet, the sport suspension option is a must have. Had mine trucked down to N. Cal. from Wash. State, since it was only one in Western USA with sport suspension (for me), run flats (for wife), backseat side airbags (for son), and P3 option (best front seats). It has every opt. except power trunk closer. This is the best Mercedes I've every owned, and been loyal customer since bought 380 SL in 1982! Solid build, no problems, performs better than last year's AMG model for $20K less, quiet with the top up. 0-60 mph on mine is much faster than 5.1 sec. spec. It can go 65+ on 25mph curved exit w/o ESC. Wish I could take it to Germany and drive it on the Autobahn!",1
525,"I traded in an older loaded Jeep Grand Cherokee for this & thought I'd miss the space but haven't had the first regret. I got mine loaded so the gadget factor is really fun! I didn't know how bluetooth worked so having it shut off my music for an incoming call is great-no more missed calls(and mic picks up my tot's voice in back great)! I love not having to deal with keys at all since I have a toddler. Love the Bose sound system but above all, love the ride! The drive is very smooth with CVT, once you're at speed it's SUPER quiet.. turn on jazz or classical for a great experience. It hugs the road too - didn't realize how bouncy the truck frame on my Jeep was. Avg'd 25 mpg. 10 stars!",1
